qasm_path,runtime,fidelity,matrix_product_state_max_bond_dimension,mps_lapack,opt_level,matrix_product_state_truncation_threshold,mps_sample_measure_algorithm
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,3.1283721923828125,1.0,16,1,3,1e-2,mps_probabilities
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,2.853543519973755,1.0,16,1,1,1e-3,mps_apply_measure
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,2.0412256717681885,1.0,256,0,2,1e-2,mps_probabilities
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,2.2088208198547363,1.0,32,0,3,1e-5,mps_probabilities
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,3.1079702377319336,1.0,64,1,3,1e-5,mps_probabilities
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,1.8478302955627441,1.0,256,0,1,1e-4,mps_apply_measure
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,1.8395256996154785,1.0,256,0,1,1e-6,mps_probabilities
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,1.826747179031372,0.469,4,0,2,1e-1,mps_apply_measure
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,1.8212246894836426,1.0,512,0,1,1e-2,mps_probabilities
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,1.9517483711242676,0.942,4,0,2,1e-2,mps_probabilities
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,2.0271389484405518,1.0,32,0,2,1e-5,mps_probabilities
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,1.8105461597442627,1.0,512,0,1,1e-4,mps_probabilities
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,3.05045223236084,1.0,16,1,2,1e-5,mps_apply_measure
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,1.908597707748413,0.941,4,0,1,1e-5,mps_apply_measure
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,2.995270252227783,1.0,256,1,2,1e-4,mps_probabilities
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,1.8287627696990967,1.0,2048,0,1,1e-3,mps_probabilities
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,1.8237683773040771,1.0,16,0,1,1e-4,mps_probabilities
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,136.88897919654846,0.48,512,0,1,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,26.68891453742981,0.482,256,1,1,1e-1,mps_apply_measure
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,11.103115320205688,0.48,64,0,2,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,2.023699998855591,1.0,2048,0,2,1e-8,mps_probabilities
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,1.8131721019744873,1.0,512,0,1,1e-7,mps_probabilities
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,2.0251729488372803,1.0,8,0,2,1e-8,mps_probabilities
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,2.840864658355713,1.0,2048,1,1,1e-4,mps_apply_measure
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,1.8016884326934814,1.0,128,0,1,1e-2,mps_probabilities
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,2.0362746715545654,1.0,128,0,2,1e-8,mps_probabilities
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,1.8009843826293945,1.0,64,0,1,1e-6,mps_probabilities
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,3.002624988555908,1.0,512,1,2,1e-4,mps_probabilities
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,1.8138556480407715,1.0,512,0,1,1e-6,mps_probabilities
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,10.894628047943115,0.48,64,0,1,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,1.817230463027954,1.0,256,0,1,1e-5,mps_probabilities
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,665.7775955200195,0.48,2048,0,2,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,668.9987576007843,0.48,2048,0,1,1e-1,mps_apply_measure
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,453.6670227050781,0.48,1024,0,1,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,1.817119836807251,0.941,4,0,1,1e-5,mps_probabilities
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,1.8309102058410645,1.0,8,0,1,1e-6,mps_probabilities
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,2.0456652641296387,1.0,256,0,2,1e-4,mps_probabilities
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,1.8134658336639404,0.941,4,0,1,1e-8,mps_probabilities
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,1.8106391429901123,1.0,2048,0,1,1e-8,mps_probabilities
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,2.0594468116760254,1.0,1024,0,2,1e-6,mps_apply_measure
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,2.8604743480682373,1.0,64,1,1,1e-8,mps_apply_measure
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,2.1636407375335693,1.0,2048,0,3,1e-5,mps_probabilities
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,2.769152879714966,1.0,64,1,1,1e-8,mps_probabilities
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,2.072129964828491,1.0,32,0,2,1e-8,mps_apply_measure
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,2.842107057571411,1.0,2048,1,1,1e-8,mps_apply_measure
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,2.8133926391601562,1.0,256,1,1,1e-8,mps_probabilities
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,2.0296335220336914,0.941,4,0,2,1e-8,mps_probabilities
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,2.062499523162842,1.0,2048,0,2,1e-3,mps_probabilities
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,1.807737112045288,1.0,8,0,1,1e-5,mps_probabilities
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,2.0493879318237305,1.0,32,0,1,1e-8,mps_probabilities
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,2.17633318901062,1.0,2048,0,3,1e-3,mps_probabilities
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,2.2419235706329346,0.941,4,0,3,1e-4,mps_apply_measure
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,1.8200769424438477,1.0,128,0,1,1e-8,mps_probabilities
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,1.8472700119018555,1.0,8,0,1,1e-8,mps_apply_measure
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,1.8521037101745605,1.0,32,0,1,1e-8,mps_apply_measure
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,2.781719923019409,1.0,128,1,1,1e-8,mps_probabilities
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,1.5234532356262207,0.469,4,0,1,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,1.8083970546722412,1.0,512,0,1,1e-8,mps_probabilities
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,2.1753015518188477,1.0,2048,0,3,1e-7,mps_probabilities
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,1.8234131336212158,1.0,2048,0,1,1e-7,mps_probabilities
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,2.757967710494995,1.0,2048,1,1,1e-3,mps_probabilities
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,664.0050513744354,0.48,2048,0,1,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,1.8246169090270996,1.0,2048,0,1,1e-5,mps_probabilities
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,2.769413471221924,1.0,2048,1,1,1e-8,mps_probabilities
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,2.7788243293762207,1.0,2048,1,1,1e-6,mps_probabilities
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,1.8436081409454346,1.0,2048,0,1,1e-8,mps_apply_measure
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,2.075915813446045,1.0,2048,0,2,1e-8,mps_apply_measure
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,1.8292152881622314,1.0,16,0,1,1e-3,mps_probabilities
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,1.8396210670471191,1.0,128,0,1,1e-8,mps_apply_measure
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,1.8462674617767334,1.0,128,0,1,1e-5,mps_apply_measure
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,1.817866325378418,1.0,64,0,1,1e-8,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.3581993579864502,1.0,128,1,2,1e-6,mps_apply_measure
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.3170478343963623,1.0,256,0,2,1e-6,mps_apply_measure
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.2382669448852539,1.0,32,0,2,1e-7,mps_apply_measure
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.37189221382141113,1.0,256,1,2,1e-4,mps_apply_measure
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.09955811500549316,1.0,128,1,2,1e-6,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.2420499324798584,1.0,512,0,2,1e-3,mps_apply_measure
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.09850645065307617,1.0,64,0,2,1e-4,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.09896636009216309,1.0,256,0,2,1e-3,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.35955357551574707,1.0,64,1,3,1e-5,mps_apply_measure
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.10037088394165039,1.0,256,1,2,1e-6,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.09955191612243652,1.0,512,0,2,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.10452461242675781,1.0,256,1,3,1e-4,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.24104666709899902,1.0,256,0,2,1e-7,mps_apply_measure
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.3547694683074951,1.0,1024,1,3,1e-5,mps_apply_measure
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.09900188446044922,1.0,128,0,2,1e-4,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.09985756874084473,1.0,128,1,2,1e-5,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.10097932815551758,1.0,256,1,2,1e-5,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.354464054107666,1.0,64,1,2,1e-4,mps_apply_measure
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.10013675689697266,1.0,256,1,2,1e-4,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.0992574691772461,1.0,2048,0,2,1e-2,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.09949994087219238,1.0,256,0,2,1e-6,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.09924435615539551,1.0,64,1,2,1e-4,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.23301410675048828,1.0,128,0,1,1e-2,mps_apply_measure
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.1062324047088623,1.0,512,1,2,1e-3,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.09367489814758301,1.0,256,1,1,1e-3,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.23861956596374512,1.0,256,0,2,1e-4,mps_apply_measure
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.10176467895507812,1.0,128,0,3,1e-3,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.09902691841125488,1.0,256,0,2,1e-4,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.10104036331176758,1.0,128,1,2,1e-3,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.11152100563049316,1.0,512,1,1,1e-3,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.09892630577087402,1.0,2048,0,2,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.09995913505554199,1.0,256,1,2,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.09836578369140625,1.0,1024,0,2,1e-6,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.09363579750061035,1.0,16,1,1,1e-2,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.0998530387878418,1.0,512,0,2,1e-5,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.10591602325439453,1.0,2048,1,2,1e-2,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.10080075263977051,1.0,512,1,2,1e-6,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.10579752922058105,1.0,32,1,2,1e-3,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.09681320190429688,1.0,32,1,1,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.09885406494140625,1.0,64,0,2,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.0981283187866211,1.0,4,1,1,1e-2,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.09282517433166504,1.0,1024,0,1,1e-3,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.09916496276855469,1.0,64,0,2,1e-2,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.10066843032836914,1.0,128,1,2,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.23896074295043945,1.0,32,0,2,1e-1,mps_apply_measure
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.10047292709350586,1.0,256,0,2,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.09326815605163574,1.0,128,0,1,1e-3,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.10210752487182617,1.0,1024,0,2,1e-3,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.0928030014038086,1.0,256,1,1,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.09549355506896973,1.0,8,1,1,1e-2,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.10181641578674316,1.0,8,1,2,1e-2,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.09362030029296875,1.0,16,0,1,1e-5,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.09221863746643066,1.0,128,0,1,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.23592805862426758,1.0,64,0,1,1e-2,mps_apply_measure
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.09583258628845215,1.0,64,1,1,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.09285449981689453,1.0,16,1,1,1e-3,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.09270906448364258,1.0,32,0,1,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.3515024185180664,1.0,2048,1,2,1e-1,mps_apply_measure
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.09468507766723633,1.0,512,1,1,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.09224319458007812,1.0,4,0,1,1e-4,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.09387540817260742,1.0,32,0,1,1e-4,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.10361814498901367,1.0,32,0,2,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.09367108345031738,1.0,32,1,1,1e-5,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.34679532051086426,1.0,512,1,1,1e-1,mps_apply_measure
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.0921623706817627,1.0,16,0,1,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.09372472763061523,1.0,2048,1,1,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.0924997329711914,1.0,8,0,1,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.09305596351623535,1.0,32,0,1,1e-5,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.09313321113586426,1.0,64,1,1,1e-7,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.3481459617614746,1.0,8,1,1,1e-5,mps_apply_measure
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.09262561798095703,1.0,32,0,1,1e-2,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.09845900535583496,1.0,8,0,2,1e-3,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.09267306327819824,1.0,4,0,1,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.0943300724029541,1.0,8,1,1,1e-3,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.09342479705810547,1.0,4,1,1,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.09212112426757812,1.0,16,0,1,1e-2,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.09441995620727539,1.0,256,0,1,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.10032892227172852,1.0,4,1,2,1e-4,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.23966121673583984,1.0,512,0,2,1e-7,mps_apply_measure
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.09892773628234863,1.0,16,0,2,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.09883713722229004,1.0,4,0,2,1e-8,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.09301304817199707,1.0,64,0,1,1e-4,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.09415936470031738,1.0,16,0,1,1e-4,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.11720561981201172,1.0,32,1,3,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.09283161163330078,1.0,128,0,1,1e-2,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.09244489669799805,1.0,64,0,1,1e-2,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.23330044746398926,1.0,8,0,1,1e-1,mps_apply_measure
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.09448552131652832,1.0,8,0,1,1e-2,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.2353496551513672,1.0,4,0,1,1e-1,mps_apply_measure
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.09537100791931152,1.0,16,0,1,1e-8,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.09395194053649902,1.0,256,0,1,1e-8,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.09280085563659668,1.0,8,0,1,1e-5,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.09214901924133301,1.0,8,0,1,1e-3,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.09227347373962402,1.0,512,0,1,1e-3,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.0923013687133789,1.0,64,0,1,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.09303832054138184,1.0,4,0,1,1e-8,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.0953526496887207,1.0,8,1,1,1e-6,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.09343910217285156,1.0,4,1,1,1e-3,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.09296393394470215,1.0,4,0,1,1e-2,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.2340245246887207,1.0,32,0,1,1e-1,mps_apply_measure
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.09211134910583496,1.0,8,0,1,1e-6,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.09472918510437012,1.0,32,0,1,1e-6,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_176.qasm,0.09188699722290039,1.0,128,0,1,1e-5,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_832.qasm,0.5988085269927979,1.0,64,1,1,1e-5,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_832.qasm,1.3213717937469482,1.0,16,0,1,1e-5,mps_apply_measure
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_832.qasm,0.6143450736999512,1.0,512,1,2,1e-3,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_832.qasm,0.6087918281555176,1.0,256,1,2,1e-4,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_832.qasm,1.894273042678833,1.0,64,1,2,1e-4,mps_apply_measure
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_832.qasm,0.6101312637329102,1.0,64,1,2,1e-5,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_832.qasm,1.3167331218719482,1.0,32,0,2,1e-3,mps_apply_measure
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_832.qasm,0.5941238403320312,1.0,256,0,2,1e-3,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_832.qasm,1.3324034214019775,1.0,32,0,2,1e-5,mps_apply_measure
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_832.qasm,1.921642541885376,1.0,256,1,3,1e-3,mps_apply_measure
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_832.qasm,0.5847601890563965,1.0,256,0,1,1e-7,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_832.qasm,0.6337041854858398,1.0,128,1,3,1e-8,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_832.qasm,1.5558841228485107,1.0,16,0,2,1e-3,mps_apply_measure
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_832.qasm,1.3140254020690918,1.0,128,0,2,1e-2,mps_apply_measure
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_832.qasm,1.3496670722961426,1.0,64,0,3,1e-2,mps_apply_measure
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_832.qasm,0.6117844581604004,1.0,256,1,1,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_832.qasm,0.5988924503326416,1.0,64,0,2,1e-4,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_832.qasm,0.5920381546020508,1.0,1024,0,2,1e-4,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_832.qasm,0.5936107635498047,1.0,512,1,1,1e-5,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_832.qasm,0.5879528522491455,1.0,512,0,2,1e-2,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_832.qasm,0.5764338970184326,1.0,1024,0,1,1e-4,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_832.qasm,0.5883278846740723,1.0,4,0,2,1e-7,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_832.qasm,0.6040728092193604,1.0,2048,1,2,1e-8,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_832.qasm,0.5968255996704102,1.0,512,0,2,1e-3,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_832.qasm,0.617340087890625,1.0,2048,0,3,1e-6,mps_probabilities
