qasm_path,runtime,fidelity
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_256.qasm,0.35031676292419434,1.0
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_256.qasm,0.3603358268737793,1.0
feniqs_optimizer/data/paper_data/qpeexact/qpeexact_ucx_4.qasm,0.014321327209472656,1.0
feniqs_optimizer/data/paper_data/qpeexact/qpeexact_ucx_4.qasm,0.011647701263427734,1.0
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_10.qasm,0.025634765625,1.0
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_10.qasm,0.02636575698852539,1.0
feniqs_optimizer/data/paper_data/qpeexact/qpeexact_ucx_208.qasm,9.928115129470825,1.0
feniqs_optimizer/data/paper_data/qpeexact/qpeexact_ucx_208.qasm,9.886940240859985,1.0
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_20.qasm,0.03389620780944824,1.0
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_20.qasm,0.03691554069519043,1.0
feniqs_optimizer/data/paper_data/ae/ae_ucx_11.qasm,0.07962536811828613,1.0
feniqs_optimizer/data/paper_data/ae/ae_ucx_11.qasm,0.0787656307220459,1.0
feniqs_optimizer/data/paper_data/ae/ae_ucx_26.qasm,5.207464933395386,1.0
feniqs_optimizer/data/paper_data/ae/ae_ucx_26.qasm,5.195664167404175,1.0
feniqs_optimizer/data/paper_data/realamprandom/realamprandom_ucx_9.qasm,0.05220222473144531,1.0
feniqs_optimizer/data/paper_data/realamprandom/realamprandom_ucx_9.qasm,0.05254864692687988,1.0
feniqs_optimizer/data/paper_data/random/random_ucx_12.qasm,0.7075402736663818,1.0
feniqs_optimizer/data/paper_data/random/random_ucx_12.qasm,0.7027997970581055,1.0
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_11.qasm,0.024988174438476562,1.0
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_11.qasm,0.02750420570373535,1.0
feniqs_optimizer/data/paper_data/qpeexact/qpeexact_ucx_224.qasm,11.369338989257812,1.0
